timestamp_us;raw_adc;filtered_val;rhythm;class_code
0;512.25;512.25;NORMAL;N
2000;513.30;513.30;NORMAL;N
4000;513.86;513.85;NORMAL;N
6000;512.22;512.21;NORMAL;N
8000;513.12;513.10;NORMAL;N
10000;513.47;513.46;NORMAL;N
12000;512.26;512.24;NORMAL;N
14000;511.57;511.55;NORMAL;N
16000;512.97;512.95;NORMAL;N
18000;509.98;509.96;NORMAL;N
20000;510.95;510.92;NORMAL;N
22000;511.71;511.68;NORMAL;N
24000;512.58;512.54;NORMAL;N
26000;509.83;509.79;NORMAL;N
28000;512.19;512.15;NORMAL;N
30000;512.24;512.19;NORMAL;N
32000;512.94;512.89;NORMAL;N
34000;513.07;513.01;NORMAL;N
36000;511.51;511.45;NORMAL;N
38000;514.38;514.32;NORMAL;N
40000;512.59;512.52;NORMAL;N
42000;511.70;511.63;NORMAL;N
44000;512.04;511.97;NORMAL;N
46000;512.84;512.77;NORMAL;N
48000;511.98;511.91;NORMAL;N
50000;512.44;512.36;NORMAL;N
52000;512.89;512.81;NORMAL;N
54000;512.16;512.08;NORMAL;N
56000;512.27;512.18;NORMAL;N
58000;512.79;512.70;NORMAL;N
60000;513.61;513.51;NORMAL;N
62000;511.39;511.29;NORMAL;N
64000;512.38;512.28;NORMAL;N
66000;511.25;511.15;NORMAL;N
68000;511.60;511.49;NORMAL;N
70000;511.23;511.12;NORMAL;N
72000;511.83;511.71;NORMAL;N
74000;510.83;510.71;NORMAL;N
76000;511.58;511.46;NORMAL;N
78000;510.61;510.48;NORMAL;N
80000;510.10;509.98;NORMAL;N
82000;511.67;511.54;NORMAL;N
84000;512.38;512.25;NORMAL;N
86000;512.04;511.90;NORMAL;N
88000;511.17;511.03;NORMAL;N
90000;512.66;512.52;NORMAL;N
92000;511.72;511.57;NORMAL;N
94000;513.39;513.25;NORMAL;N
96000;511.77;511.62;NORMAL;N
98000;511.77;511.61;NORMAL;N
100000;512.15;512.00;NORMAL;N
102000;512.46;512.30;NORMAL;N
104000;510.90;510.74;NORMAL;N
106000;511.21;511.05;NORMAL;N
108000;512.86;512.70;NORMAL;N
110000;511.94;511.77;NORMAL;N
112000;511.55;511.37;NORMAL;N
114000;513.00;512.82;NORMAL;N
116000;511.82;511.64;NORMAL;N
118000;512.98;512.80;NORMAL;N
120000;511.85;511.66;NORMAL;N
122000;512.37;512.18;NORMAL;N
124000;513.16;512.97;NORMAL;N
126000;512.02;511.82;NORMAL;N
128000;513.49;513.29;NORMAL;N
130000;512.64;512.44;NORMAL;N
132000;511.64;511.44;NORMAL;N
134000;512.14;511.93;NORMAL;N
136000;513.58;513.37;NORMAL;N
138000;512.11;511.90;NORMAL;N
140000;511.97;511.75;NORMAL;N
142000;511.04;510.81;NORMAL;N
144000;510.83;510.61;NORMAL;N
146000;511.16;510.94;NORMAL;N
148000;512.48;512.25;NORMAL;N
150000;512.16;511.93;NORMAL;N
152000;512.17;511.93;NORMAL;N
154000;512.23;511.99;NORMAL;N
156000;513.42;513.18;NORMAL;N
158000;513.45;513.20;NORMAL;N
160000;511.11;510.86;NORMAL;N
162000;511.54;511.29;NORMAL;N
164000;513.04;512.78;NORMAL;N
166000;512.50;512.24;NORMAL;N
168000;512.09;511.83;NORMAL;N
170000;511.21;510.94;NORMAL;N
172000;511.43;511.16;NORMAL;N
174000;513.26;512.99;NORMAL;N
176000;511.56;511.29;NORMAL;N
178000;511.39;511.12;NORMAL;N
180000;512.39;512.12;NORMAL;N
182000;512.24;511.95;NORMAL;N
184000;511.95;511.67;NORMAL;N
186000;511.97;511.68;NORMAL;N
188000;511.73;511.44;NORMAL;N
190000;512.66;512.37;NORMAL;N
192000;513.30;513.00;NORMAL;N
194000;513.48;513.18;NORMAL;N
196000;512.77;512.47;NORMAL;N
198000;511.98;511.67;NORMAL;N
200000;511.10;510.79;NORMAL;N
202000;512.37;512.06;NORMAL;N
204000;512.14;511.83;NORMAL;N
206000;511.59;511.27;NORMAL;N
208000;511.71;511.39;NORMAL;N
210000;512.40;512.08;NORMAL;N
212000;513.58;513.25;NORMAL;N
214000;512.40;512.07;NORMAL;N
216000;513.39;513.06;NORMAL;N
218000;512.34;512.01;NORMAL;N
220000;512.35;512.01;NORMAL;N
222000;512.10;511.76;NORMAL;N
224000;513.68;513.33;NORMAL;N
226000;511.51;511.16;NORMAL;N
228000;511.81;511.46;NORMAL;N
230000;511.74;511.39;NORMAL;N
232000;512.28;511.92;NORMAL;N
234000;513.04;512.68;NORMAL;N
236000;511.81;511.44;NORMAL;N
238000;512.64;512.27;NORMAL;N
