timestamp_us;raw_adc;filtered_val;rhythm;class_code
0;510.92;510.92;TACHYCARDIA;TACHY
2000;511.88;511.88;TACHYCARDIA;TACHY
4000;512.32;512.31;TACHYCARDIA;TACHY
6000;512.78;512.77;TACHYCARDIA;TACHY
8000;511.17;511.16;TACHYCARDIA;TACHY
10000;512.28;512.26;TACHYCARDIA;TACHY
12000;512.98;512.96;TACHYCARDIA;TACHY
14000;511.82;511.80;TACHYCARDIA;TACHY
16000;512.72;512.69;TACHYCARDIA;TACHY
18000;513.76;513.73;TACHYCARDIA;TACHY
20000;512.71;512.67;TACHYCARDIA;TACHY
22000;512.78;512.74;TACHYCARDIA;TACHY
24000;512.09;512.05;TACHYCARDIA;TACHY
26000;511.93;511.88;TACHYCARDIA;TACHY
28000;511.72;511.67;TACHYCARDIA;TACHY
30000;512.36;512.31;TACHYCARDIA;TACHY
32000;511.81;511.76;TACHYCARDIA;TACHY
34000;512.51;512.46;TACHYCARDIA;TACHY
36000;511.65;511.59;TACHYCARDIA;TACHY
38000;511.94;511.88;TACHYCARDIA;TACHY
40000;511.70;511.64;TACHYCARDIA;TACHY
42000;511.93;511.86;TACHYCARDIA;TACHY
44000;511.37;511.31;TACHYCARDIA;TACHY
46000;513.77;513.70;TACHYCARDIA;TACHY
48000;510.80;510.72;TACHYCARDIA;TACHY
50000;512.40;512.33;TACHYCARDIA;TACHY
52000;513.24;513.16;TACHYCARDIA;TACHY
54000;511.63;511.54;TACHYCARDIA;TACHY
56000;511.74;511.65;TACHYCARDIA;TACHY
58000;511.45;511.36;TACHYCARDIA;TACHY
60000;512.10;512.00;TACHYCARDIA;TACHY
62000;511.27;511.17;TACHYCARDIA;TACHY
64000;511.99;511.89;TACHYCARDIA;TACHY
66000;513.64;513.54;TACHYCARDIA;TACHY
68000;511.16;511.05;TACHYCARDIA;TACHY
70000;512.13;512.02;TACHYCARDIA;TACHY
72000;511.92;511.81;TACHYCARDIA;TACHY
74000;511.97;511.85;TACHYCARDIA;TACHY
76000;512.22;512.10;TACHYCARDIA;TACHY
78000;511.35;511.23;TACHYCARDIA;TACHY
80000;512.05;511.92;TACHYCARDIA;TACHY
82000;512.67;512.54;TACHYCARDIA;TACHY
84000;511.70;511.57;TACHYCARDIA;TACHY
