timestamp_us;raw_adc;filtered_val;rhythm;class_code
0;512.30;512.30;PVC;PVC
2000;512.84;512.84;PVC;PVC
4000;511.79;511.78;PVC;PVC
6000;511.65;511.63;PVC;PVC
8000;510.50;510.48;PVC;PVC
10000;510.09;510.06;PVC;PVC
12000;511.31;511.29;PVC;PVC
14000;512.19;512.16;PVC;PVC
16000;512.00;511.96;PVC;PVC
18000;511.10;511.06;PVC;PVC
20000;513.13;513.09;PVC;PVC
22000;509.28;509.23;PVC;PVC
24000;511.06;511.01;PVC;PVC
26000;511.98;511.91;PVC;PVC
28000;511.95;511.89;PVC;PVC
30000;512.15;512.08;PVC;PVC
32000;513.20;513.13;PVC;PVC
34000;511.24;511.16;PVC;PVC
36000;513.19;513.10;PVC;PVC
38000;511.26;511.17;PVC;PVC
40000;512.24;512.15;PVC;PVC
42000;513.22;513.12;PVC;PVC
44000;512.94;512.84;PVC;PVC
46000;513.78;513.67;PVC;PVC
48000;509.84;509.73;PVC;PVC
50000;513.03;512.91;PVC;PVC
52000;510.66;510.54;PVC;PVC
54000;512.68;512.55;PVC;PVC
56000;512.49;512.35;PVC;PVC
58000;512.19;512.05;PVC;PVC
60000;512.43;512.29;PVC;PVC
62000;513.00;512.85;PVC;PVC
64000;512.95;512.80;PVC;PVC
66000;511.36;511.20;PVC;PVC
68000;511.35;511.19;PVC;PVC
70000;511.19;511.03;PVC;PVC
72000;512.05;511.88;PVC;PVC
74000;513.40;513.23;PVC;PVC
76000;509.57;509.39;PVC;PVC
78000;513.50;513.31;PVC;PVC
80000;513.00;512.81;PVC;PVC
82000;511.21;511.02;PVC;PVC
84000;511.93;511.74;PVC;PVC
86000;512.89;512.69;PVC;PVC
88000;510.98;510.77;PVC;PVC
90000;513.81;513.60;PVC;PVC
92000;511.85;511.63;PVC;PVC
94000;513.14;512.92;PVC;PVC
96000;510.78;510.55;PVC;PVC
98000;512.92;512.69;PVC;PVC
100000;513.71;513.48;PVC;PVC
102000;512.37;512.13;PVC;PVC
104000;515.73;515.48;PVC;PVC
106000;511.29;511.04;PVC;PVC
108000;513.46;513.21;PVC;PVC
110000;513.35;513.09;PVC;PVC
112000;513.12;512.86;PVC;PVC
114000;511.57;511.30;PVC;PVC
116000;512.45;512.17;PVC;PVC
118000;513.88;513.60;PVC;PVC
120000;510.51;510.23;PVC;PVC
122000;511.91;511.62;PVC;PVC
124000;512.04;511.75;PVC;PVC
126000;513.22;512.93;PVC;PVC
128000;512.42;512.12;PVC;PVC
130000;513.69;513.38;PVC;PVC
132000;514.19;513.88;PVC;PVC
134000;513.58;513.27;PVC;PVC
136000;511.08;510.76;PVC;PVC
138000;512.18;511.86;PVC;PVC
140000;513.12;512.79;PVC;PVC
142000;511.87;511.54;PVC;PVC
144000;510.85;510.51;PVC;PVC
146000;512.49;512.15;PVC;PVC
148000;511.41;511.06;PVC;PVC
150000;514.00;513.65;PVC;PVC
152000;511.68;511.33;PVC;PVC
154000;511.45;511.09;PVC;PVC
156000;513.10;512.74;PVC;PVC
158000;512.29;511.92;PVC;PVC
160000;513.47;513.10;PVC;PVC
162000;510.73;510.35;PVC;PVC
164000;512.05;511.66;PVC;PVC
166000;513.40;513.01;PVC;PVC
168000;511.78;511.39;PVC;PVC
170000;512.48;512.09;PVC;PVC
172000;514.64;514.24;PVC;PVC
174000;513.11;512.71;PVC;PVC
176000;511.05;510.64;PVC;PVC
178000;512.97;512.56;PVC;PVC
180000;512.72;512.31;PVC;PVC
182000;511.10;510.68;PVC;PVC
184000;513.70;513.27;PVC;PVC
186000;510.43;509.99;PVC;PVC
188000;513.38;512.94;PVC;PVC
190000;512.73;512.29;PVC;PVC
192000;511.38;510.93;PVC;PVC
194000;511.55;511.10;PVC;PVC
196000;514.38;513.92;PVC;PVC
198000;510.83;510.37;PVC;PVC
200000;512.40;511.93;PVC;PVC
202000;514.19;513.72;PVC;PVC
204000;514.68;514.21;PVC;PVC
206000;511.49;511.01;PVC;PVC
208000;513.26;512.78;PVC;PVC
210000;511.90;511.41;PVC;PVC
212000;513.80;513.31;PVC;PVC
214000;512.83;512.34;PVC;PVC
216000;510.64;510.14;PVC;PVC
218000;512.51;512.01;PVC;PVC
220000;513.40;512.89;PVC;PVC
222000;512.68;512.17;PVC;PVC
224000;514.67;514.15;PVC;PVC
226000;512.84;512.32;PVC;PVC
228000;511.59;511.07;PVC;PVC
230000;513.45;512.92;PVC;PVC
232000;514.55;514.01;PVC;PVC
234000;510.34;509.80;PVC;PVC
236000;515.17;514.62;PVC;PVC
238000;511.86;511.31;PVC;PVC
240000;512.80;512.24;PVC;PVC
242000;511.78;511.22;PVC;PVC
244000;511.12;510.56;PVC;PVC
246000;511.91;511.35;PVC;PVC
248000;513.07;512.50;PVC;PVC
250000;510.30;509.73;PVC;PVC
252000;511.78;511.21;PVC;PVC
254000;513.31;512.73;PVC;PVC
256000;512.17;511.58;PVC;PVC
258000;511.52;510.93;PVC;PVC
260000;512.32;511.72;PVC;PVC
262000;513.82;513.22;PVC;PVC
264000;512.25;511.64;PVC;PVC
266000;512.99;512.38;PVC;PVC
268000;512.63;512.02;PVC;PVC
270000;513.05;512.44;PVC;PVC
272000;512.81;512.19;PVC;PVC
274000;513.81;513.19;PVC;PVC
276000;511.76;511.13;PVC;PVC
278000;513.36;512.72;PVC;PVC
280000;514.05;513.41;PVC;PVC
282000;512.84;512.19;PVC;PVC
284000;513.03;512.38;PVC;PVC
286000;511.10;510.45;PVC;PVC
288000;511.89;511.23;PVC;PVC
