timestamp_us;raw_adc;filtered_val;rhythm;class_code
0;510.50;510.50;PAC;PAC
2000;513.86;513.86;PAC;PAC
4000;511.20;511.19;PAC;PAC
6000;513.12;513.11;PAC;PAC
8000;510.85;510.83;PAC;PAC
10000;511.16;511.14;PAC;PAC
12000;512.84;512.81;PAC;PAC
14000;514.11;514.08;PAC;PAC
16000;512.85;512.81;PAC;PAC
18000;511.19;511.15;PAC;PAC
20000;512.77;512.72;PAC;PAC
22000;512.42;512.37;PAC;PAC
24000;515.57;515.51;PAC;PAC
26000;513.16;513.10;PAC;PAC
28000;511.92;511.85;PAC;PAC
30000;510.96;510.89;PAC;PAC
32000;511.74;511.67;PAC;PAC
34000;511.98;511.90;PAC;PAC
36000;512.09;512.00;PAC;PAC
38000;510.67;510.58;PAC;PAC
40000;511.24;511.14;PAC;PAC
42000;511.51;511.41;PAC;PAC
44000;510.09;509.99;PAC;PAC
46000;513.95;513.84;PAC;PAC
48000;511.02;510.91;PAC;PAC
50000;513.31;513.19;PAC;PAC
52000;511.11;510.99;PAC;PAC
54000;511.57;511.44;PAC;PAC
56000;513.04;512.91;PAC;PAC
58000;511.93;511.80;PAC;PAC
60000;510.90;510.76;PAC;PAC
62000;512.54;512.39;PAC;PAC
64000;512.80;512.65;PAC;PAC
66000;513.68;513.53;PAC;PAC
68000;514.03;513.87;PAC;PAC
70000;512.62;512.46;PAC;PAC
72000;512.95;512.78;PAC;PAC
74000;512.32;512.14;PAC;PAC
76000;512.43;512.25;PAC;PAC
78000;511.70;511.52;PAC;PAC
80000;512.17;511.98;PAC;PAC
82000;511.76;511.56;PAC;PAC
84000;513.61;513.41;PAC;PAC
86000;509.85;509.65;PAC;PAC
88000;509.92;509.71;PAC;PAC
90000;511.89;511.67;PAC;PAC
92000;513.51;513.29;PAC;PAC
94000;512.52;512.30;PAC;PAC
96000;511.39;511.17;PAC;PAC
98000;510.24;510.01;PAC;PAC
100000;513.09;512.85;PAC;PAC
102000;512.33;512.09;PAC;PAC
104000;512.65;512.41;PAC;PAC
106000;510.70;510.45;PAC;PAC
108000;511.99;511.73;PAC;PAC
110000;511.00;510.74;PAC;PAC
112000;510.35;510.08;PAC;PAC
114000;513.07;512.80;PAC;PAC
116000;511.37;511.10;PAC;PAC
118000;511.09;510.81;PAC;PAC
120000;511.38;511.09;PAC;PAC
122000;511.73;511.45;PAC;PAC
124000;511.01;510.72;PAC;PAC
126000;511.69;511.40;PAC;PAC
128000;514.90;514.60;PAC;PAC
130000;513.66;513.36;PAC;PAC
132000;512.04;511.73;PAC;PAC
134000;513.04;512.72;PAC;PAC
136000;512.19;511.87;PAC;PAC
138000;512.42;512.09;PAC;PAC
140000;513.38;513.05;PAC;PAC
142000;511.82;511.49;PAC;PAC
144000;513.36;513.03;PAC;PAC
146000;512.35;512.01;PAC;PAC
148000;512.59;512.25;PAC;PAC
150000;512.81;512.46;PAC;PAC
152000;514.30;513.95;PAC;PAC
154000;514.08;513.72;PAC;PAC
156000;514.68;514.32;PAC;PAC
158000;511.40;511.03;PAC;PAC
160000;511.30;510.92;PAC;PAC
162000;513.41;513.03;PAC;PAC
164000;511.22;510.83;PAC;PAC
166000;513.96;513.57;PAC;PAC
168000;513.04;512.64;PAC;PAC
170000;512.02;511.62;PAC;PAC
172000;510.64;510.24;PAC;PAC
174000;511.48;511.07;PAC;PAC
176000;514.15;513.74;PAC;PAC
178000;511.27;510.85;PAC;PAC
180000;513.78;513.37;PAC;PAC
182000;512.20;511.77;PAC;PAC
184000;513.62;513.19;PAC;PAC
186000;513.41;512.98;PAC;PAC
188000;510.96;510.53;PAC;PAC
190000;513.94;513.49;PAC;PAC
192000;512.07;511.63;PAC;PAC
194000;513.50;513.05;PAC;PAC
196000;513.08;512.63;PAC;PAC
198000;512.12;511.66;PAC;PAC
200000;510.56;510.09;PAC;PAC
202000;512.86;512.39;PAC;PAC
204000;509.57;509.10;PAC;PAC
206000;513.15;512.67;PAC;PAC
208000;512.67;512.19;PAC;PAC
210000;511.90;511.42;PAC;PAC
212000;512.44;511.94;PAC;PAC
214000;514.89;514.39;PAC;PAC
216000;511.24;510.74;PAC;PAC
218000;511.26;510.75;PAC;PAC
220000;512.06;511.55;PAC;PAC
222000;513.16;512.64;PAC;PAC
224000;513.60;513.09;PAC;PAC
226000;512.32;511.80;PAC;PAC
228000;514.04;513.51;PAC;PAC
230000;513.49;512.96;PAC;PAC
232000;512.91;512.38;PAC;PAC
234000;511.85;511.32;PAC;PAC
236000;512.02;511.48;PAC;PAC
238000;514.00;513.45;PAC;PAC
240000;512.14;511.59;PAC;PAC
242000;513.74;513.18;PAC;PAC
244000;511.83;511.26;PAC;PAC
246000;511.30;510.73;PAC;PAC
248000;514.76;514.19;PAC;PAC
250000;514.36;513.79;PAC;PAC
252000;512.71;512.13;PAC;PAC
254000;511.88;511.30;PAC;PAC
256000;513.52;512.93;PAC;PAC
258000;513.41;512.82;PAC;PAC
260000;510.09;509.49;PAC;PAC
