timestamp_us;raw_adc;filtered_val;rhythm;class_code
0;515.73;515.73;AFIB;AFIB
2000;515.00;515.00;AFIB;AFIB
4000;512.89;512.88;AFIB;AFIB
6000;512.89;512.86;AFIB;AFIB
8000;512.78;512.75;AFIB;AFIB
10000;512.16;512.12;AFIB;AFIB
12000;513.81;513.77;AFIB;AFIB
14000;514.16;514.11;AFIB;AFIB
16000;508.33;508.27;AFIB;AFIB
18000;513.94;513.87;AFIB;AFIB
20000;507.84;507.76;AFIB;AFIB
22000;514.86;514.77;AFIB;AFIB
24000;513.76;513.67;AFIB;AFIB
26000;511.99;511.89;AFIB;AFIB
28000;510.14;510.03;AFIB;AFIB
30000;510.54;510.42;AFIB;AFIB
32000;515.42;515.29;AFIB;AFIB
34000;514.44;514.31;AFIB;AFIB
36000;511.73;511.59;AFIB;AFIB
38000;514.15;514.00;AFIB;AFIB
40000;514.04;513.89;AFIB;AFIB
42000;513.48;513.32;AFIB;AFIB
44000;510.76;510.59;AFIB;AFIB
46000;507.97;507.79;AFIB;AFIB
48000;512.65;512.46;AFIB;AFIB
50000;517.19;516.99;AFIB;AFIB
52000;515.92;515.72;AFIB;AFIB
54000;511.41;511.20;AFIB;AFIB
56000;512.65;512.44;AFIB;AFIB
58000;515.30;515.07;AFIB;AFIB
60000;513.43;513.20;AFIB;AFIB
62000;507.48;507.24;AFIB;AFIB
64000;508.07;507.82;AFIB;AFIB
66000;514.10;513.85;AFIB;AFIB
68000;513.01;512.74;AFIB;AFIB
70000;512.45;512.17;AFIB;AFIB
72000;510.23;509.94;AFIB;AFIB
74000;513.33;513.04;AFIB;AFIB
76000;513.26;512.96;AFIB;AFIB
78000;509.57;509.26;AFIB;AFIB
80000;510.62;510.30;AFIB;AFIB
82000;515.78;515.46;AFIB;AFIB
84000;513.55;513.22;AFIB;AFIB
86000;513.05;512.71;AFIB;AFIB
88000;511.21;510.86;AFIB;AFIB
90000;511.69;511.34;AFIB;AFIB
92000;513.66;513.30;AFIB;AFIB
94000;511.31;510.95;AFIB;AFIB
96000;511.30;510.93;AFIB;AFIB
98000;514.31;513.92;AFIB;AFIB
