timestamp_us;raw_adc;filtered_val;rhythm;class_code
0;511.68;511.68;BRADYCARDIA;BRADY
2000;512.18;512.17;BRADYCARDIA;BRADY
4000;511.70;511.69;BRADYCARDIA;BRADY
6000;511.43;511.42;BRADYCARDIA;BRADY
8000;512.94;512.92;BRADYCARDIA;BRADY
10000;512.07;512.05;BRADYCARDIA;BRADY
12000;511.74;511.72;BRADYCARDIA;BRADY
14000;512.47;512.45;BRADYCARDIA;BRADY
16000;513.08;513.06;BRADYCARDIA;BRADY
18000;510.71;510.68;BRADYCARDIA;BRADY
20000;512.93;512.90;BRADYCARDIA;BRADY
22000;511.03;511.00;BRADYCARDIA;BRADY
24000;513.18;513.14;BRADYCARDIA;BRADY
26000;512.05;512.01;BRADYCARDIA;BRADY
28000;512.19;512.14;BRADYCARDIA;BRADY
30000;512.14;512.09;BRADYCARDIA;BRADY
32000;512.14;512.09;BRADYCARDIA;BRADY
34000;512.86;512.81;BRADYCARDIA;BRADY
36000;511.75;511.70;BRADYCARDIA;BRADY
38000;512.59;512.53;BRADYCARDIA;BRADY
40000;512.22;512.16;BRADYCARDIA;BRADY
42000;511.38;511.31;BRADYCARDIA;BRADY
44000;511.48;511.41;BRADYCARDIA;BRADY
46000;512.77;512.69;BRADYCARDIA;BRADY
48000;512.07;512.00;BRADYCARDIA;BRADY
50000;513.35;513.27;BRADYCARDIA;BRADY
52000;511.24;511.16;BRADYCARDIA;BRADY
54000;511.64;511.55;BRADYCARDIA;BRADY
56000;511.78;511.69;BRADYCARDIA;BRADY
58000;511.23;511.14;BRADYCARDIA;BRADY
60000;512.02;511.92;BRADYCARDIA;BRADY
62000;511.54;511.44;BRADYCARDIA;BRADY
64000;512.12;512.02;BRADYCARDIA;BRADY
66000;512.20;512.10;BRADYCARDIA;BRADY
68000;511.03;510.93;BRADYCARDIA;BRADY
70000;512.27;512.16;BRADYCARDIA;BRADY
72000;511.71;511.59;BRADYCARDIA;BRADY
74000;512.26;512.14;BRADYCARDIA;BRADY
76000;511.42;511.30;BRADYCARDIA;BRADY
78000;511.96;511.84;BRADYCARDIA;BRADY
80000;511.23;511.10;BRADYCARDIA;BRADY
82000;511.93;511.80;BRADYCARDIA;BRADY
84000;513.08;512.94;BRADYCARDIA;BRADY
86000;513.56;513.43;BRADYCARDIA;BRADY
88000;511.08;510.94;BRADYCARDIA;BRADY
90000;511.76;511.62;BRADYCARDIA;BRADY
92000;512.98;512.83;BRADYCARDIA;BRADY
94000;512.86;512.71;BRADYCARDIA;BRADY
96000;511.88;511.73;BRADYCARDIA;BRADY
98000;510.90;510.74;BRADYCARDIA;BRADY
100000;512.33;512.17;BRADYCARDIA;BRADY
102000;511.69;511.53;BRADYCARDIA;BRADY
104000;512.61;512.45;BRADYCARDIA;BRADY
106000;511.32;511.15;BRADYCARDIA;BRADY
108000;510.29;510.12;BRADYCARDIA;BRADY
110000;511.85;511.67;BRADYCARDIA;BRADY
112000;511.55;511.37;BRADYCARDIA;BRADY
114000;512.77;512.59;BRADYCARDIA;BRADY
116000;512.79;512.61;BRADYCARDIA;BRADY
118000;512.57;512.39;BRADYCARDIA;BRADY
120000;511.85;511.66;BRADYCARDIA;BRADY
122000;512.72;512.53;BRADYCARDIA;BRADY
124000;513.18;512.98;BRADYCARDIA;BRADY
126000;511.58;511.38;BRADYCARDIA;BRADY
128000;513.87;513.67;BRADYCARDIA;BRADY
130000;512.49;512.29;BRADYCARDIA;BRADY
132000;513.16;512.95;BRADYCARDIA;BRADY
134000;512.29;512.08;BRADYCARDIA;BRADY
136000;511.34;511.12;BRADYCARDIA;BRADY
138000;512.13;511.91;BRADYCARDIA;BRADY
140000;511.43;511.21;BRADYCARDIA;BRADY
142000;510.89;510.67;BRADYCARDIA;BRADY
144000;513.49;513.26;BRADYCARDIA;BRADY
146000;512.36;512.13;BRADYCARDIA;BRADY
148000;511.77;511.54;BRADYCARDIA;BRADY
150000;512.72;512.49;BRADYCARDIA;BRADY
152000;510.77;510.53;BRADYCARDIA;BRADY
154000;513.20;512.96;BRADYCARDIA;BRADY
156000;512.70;512.46;BRADYCARDIA;BRADY
158000;511.94;511.69;BRADYCARDIA;BRADY
160000;511.64;511.39;BRADYCARDIA;BRADY
162000;511.69;511.44;BRADYCARDIA;BRADY
164000;512.93;512.67;BRADYCARDIA;BRADY
166000;512.74;512.48;BRADYCARDIA;BRADY
168000;511.68;511.42;BRADYCARDIA;BRADY
170000;512.42;512.16;BRADYCARDIA;BRADY
172000;510.23;509.96;BRADYCARDIA;BRADY
174000;512.10;511.83;BRADYCARDIA;BRADY
176000;512.07;511.80;BRADYCARDIA;BRADY
178000;513.62;513.35;BRADYCARDIA;BRADY
180000;511.79;511.51;BRADYCARDIA;BRADY
182000;513.53;513.25;BRADYCARDIA;BRADY
184000;510.84;510.56;BRADYCARDIA;BRADY
186000;511.82;511.53;BRADYCARDIA;BRADY
188000;510.57;510.28;BRADYCARDIA;BRADY
190000;510.91;510.62;BRADYCARDIA;BRADY
192000;512.88;512.58;BRADYCARDIA;BRADY
194000;512.55;512.25;BRADYCARDIA;BRADY
196000;512.90;512.60;BRADYCARDIA;BRADY
198000;512.52;512.22;BRADYCARDIA;BRADY
200000;512.79;512.48;BRADYCARDIA;BRADY
202000;511.58;511.27;BRADYCARDIA;BRADY
204000;511.80;511.48;BRADYCARDIA;BRADY
206000;511.50;511.18;BRADYCARDIA;BRADY
208000;513.19;512.87;BRADYCARDIA;BRADY
210000;511.75;511.42;BRADYCARDIA;BRADY
212000;511.17;510.85;BRADYCARDIA;BRADY
214000;512.79;512.46;BRADYCARDIA;BRADY
216000;513.51;513.18;BRADYCARDIA;BRADY
218000;512.61;512.28;BRADYCARDIA;BRADY
220000;511.61;511.27;BRADYCARDIA;BRADY
222000;512.78;512.44;BRADYCARDIA;BRADY
224000;511.66;511.32;BRADYCARDIA;BRADY
226000;512.06;511.71;BRADYCARDIA;BRADY
228000;512.63;512.28;BRADYCARDIA;BRADY
230000;512.05;511.69;BRADYCARDIA;BRADY
232000;512.18;511.83;BRADYCARDIA;BRADY
234000;511.98;511.62;BRADYCARDIA;BRADY
236000;512.49;512.13;BRADYCARDIA;BRADY
